id,permit_permit_id,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"6598227a47ea910019ca28f2","OCC-2401QA15215635","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Gouin entre Cossette et Golf","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-01-20T00:11:30Z",-73.72769400712247,45.527991874687984
"65981cfc9bc02600190b4e21","OCC-2401MW07505003","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Saint-Patrick entre Atwater et Saint-Patrick","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.57564185445611,45.47671766736797
"65981e2c9bc02600190b4e41","OCC-2401OD07687127","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Saint-Patrick entre Thomas-Keefer et Atwater","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.57443776621155,45.47761858885229
"6598200647ea910019ca289a","OCC-2401AD06773227","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Saint-Patrick entre D'Argenson et Thomas-Keefer","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.57349958347976,45.4783512850908
"65981b209bc02600190b4e08","OCC-2401JC16035148","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Gouin entre Cossette et Golf","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-01-20T00:11:30Z",-73.72791935909574,45.52792578582935
"6598290b9bc02600190b4f67","OCC-2401BR06769808","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Saint-Patrick entre Charlevoix et D'Argenson","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.57321784904505,45.47856249875933
"65982ac847ea910019ca2a22","OCC-2401WE04221068","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Charles-Biddle entre Daisy-Peterson-Sweeney et Atwater","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.57508686224992,45.47913725207786
"6598262a47ea910019ca2969","OCC-2401VC14563233","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Marsan entre De Salaberry et Forbes","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.70538388501733,45.53577658456414
"65982c0c9bc02600190b4fe1","OCC-2401MK04229889","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Saint-Ambroise entre Atwater et Greene","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.57570049153054,45.47905161988093
"65834f25efc89800198176ab","OCC-2401PK07439657","Ville-Marie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-05T18:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Saint-Jacques entre Lucien-L'Allier et Guy","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56897325811451,45.49284241781404
"6583539b608b8f0019cf334e","OCC-2312QC17789396","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation avec excavation","Parthenais entre Champdoré et Charland","Entreprise","CENTRE DE LA PETITE ENFANCE AU GALOP INC.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.64103115370172,45.56879672196173
"65835768608b8f0019cf3399","OCC-2312XN17973535","Ville-Marie","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","René-Lévesque entre De Bleury et Saint-Alexandre","Entreprise","les Constructions Reliance Du Canada Ltée","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56527183298707,45.50480884822663
"65982e039bc02600190b500b","OCC-2401JS06755641","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","S-1 Infrastructure souterraine existante","Notre-Dame entre Atwater et Greene","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-01-20T00:11:30Z",-73.57819110240301,45.48116420680292
"651193fc8e294f0019e94b74","OCC-2309TA21275064","Le Sud-Ouest","Travaux","Permis émis","2023-09-24T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation avec excavation","Saint-Henri entre Notre-Dame et Saint-Jacques","Organisation publique ou son sous-traitant","Hulix Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58567629633725,45.47747799887881
"65835b23608b8f0019cf33f3","OCC-2401LH02438837","Ville-Marie","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation sans excavation","Commune entre Nazareth et Commune","Entreprise","Pomerleau","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.55314040670697,45.493977021921374
"65835b77efc89800198177f3","OCC-2312CR17756056","Anjou","Travaux","Permis émis","2023-12-18T19:00:00Z","2024-01-21T18:59:59Z","Construction/rénovation avec excavation","Azilda entre Chaumont et Georges","Entreprise","Groupe Panorama inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.54960356143359,45.61136916609101
"6583625fefc8980019817828","OCC-2312GW17875157","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","Forage/excavation exploratoire","Parc Clément-Jetté","Entrepreneur sous contrat avec la Ville de Montréal","Les Services EXP inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.5117767751796,45.60186325423551
"65836306608b8f0019cf3433","OCC-2401QE02437252","Ville-Marie","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-04-26T19:59:59Z","Construction/rénovation sans excavation","Commune entre Nazareth et Commune","Entreprise","Pomerleau","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55311167186485,45.49423846249218
"65836383efc898001981783a","OCC-2312ID18000852","Ville-Marie","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation avec excavation","De Maisonneuve entre Sanguinet et Saint-Denis","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56233872621728,45.51391568808724
"658363aeefc8980019817845","OCC-2312SJ17835554","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","Forage/excavation exploratoire","Parc Pierre-Tétreault","Entrepreneur sous contrat avec la Ville de Montréal","Les Services EXP inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.51147751410886,45.598387969915954
"65843b6d2660db001357b73e","OCC-2401IE09233172","Ville-Marie","Travaux","Permis émis","2024-01-19T19:00:00Z","2024-01-20T18:59:59Z","Autre","De Maisonneuve entre Saint-Marc et Towers","Entreprise","Guay Inc.","f","f","f","f","f","f","f","f","f","f","t","f","f","f","07:00","19:00",,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58197297923473,45.49337985713958
"658408e96a576b001213f13a","OCC-2312IF17803275","Le Sud-Ouest","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-01-31T18:59:59Z","Autre","Bassins entre Richmond et Basin","Entreprise","SECQG","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5656143747742,45.48737676838744
"65840ba72ce0b00012cabfe2","OCC-2312XG17804874","Le Sud-Ouest","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-01-31T18:59:59Z","Autre","Bassins entre Richmond et Basin","Entreprise","SECQG","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56557546341381,45.48735826251689
"65837471608b8f0019cf34bb","OCC-2401MC06690822","LaSalle","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Newman entre Senkus et Léger","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.61744771870254,45.4423721831446
"65837bcf608b8f0019cf34bf","OCC-2312IZ17991707","Ville-Marie","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation avec excavation","Savoie entre De Maisonneuve et Ontario","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56156857159867,45.514867798276974
"65838153608b8f0019cf34c3","OCC-2312SW17992912","Ville-Marie","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation sans excavation","De Maisonneuve entre Berri et Saint-Hubert","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56087894867575,45.51555900210027
"6583911f2ce0b00012cabfb8","OCC-2312WG17812222","Ville-Marie","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation sans excavation","Sanguinet entre De Maisonneuve et Ontario","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5647613964752,45.51431200711367
"658447982660db001357ba5b","OCC-2312PC17791398","Le Sud-Ouest","Travaux","Permis émis","2022-12-03T19:00:00Z","2024-02-29T18:59:59Z","Autre","Dalhousie entre Ottawa et William","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55874273104612,45.49601543688221
"658448012660db001357bab9","OCC-2312ZY17792483","Le Sud-Ouest","Travaux","Permis émis","2021-04-30T20:00:00Z","2024-02-29T18:59:59Z","Autre","Ottawa entre Robert-Bourassa et Dalhousie","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55791115544001,45.49596949080633
"6584454a2660db001357b96c","OCC-2312DE17785772","Le Sud-Ouest","Travaux","Permis émis","2023-12-18T19:00:00Z","2024-05-15T19:59:59Z","Autre","Wellington entre Saint-Columban et Bridge","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55734926179593,45.48775386288308
"65844dcd2660db001357bc9b","OCC-2312AI17859216","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation sans excavation","Ontario entre Providence et Saint-Hubert","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56447540823807,45.51774663661949
"65844e402660db001357bcb4","OCC-2312OG17879499","Ville-Marie","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-12-20T18:59:59Z","Construction/rénovation sans excavation","Saint-Laurent entre Notre-Dame et Saint-Antoine","Organisation publique ou son sous-traitant","Maçonnerie Rainville et Frères","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5567251991597,45.50673494650074
"65844ffe4945ec0012823be6","OCC-2312OH17818868","Ville-Marie","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation sans excavation","Sanguinet entre Émery et Ontario","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56532360904716,45.51466682380236
"6584489d4945ec0012823a6c","OCC-2312ZJ17929624","St-Laurent","Travaux","Permis émis","2023-12-20T19:00:00Z","2024-03-30T19:59:59Z","Autre","Alfred-Nobel entre Albert-Einstein et Marie-Curie","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.7615691897532,45.482846283618834
"658451b04945ec0012823c75","OCC-2312MQ17817529","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-25T18:59:59Z","Construction/rénovation sans excavation","Saint-Zotique entre D'Iberville et Molson",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.59480235902878,45.55073229113561
"658457254945ec0012823e2b","OCC-2312YD22937884","Saint-Léonard","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Autre","Choquette entre Jean-Rivard et Choquette","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.6063527982328,45.57678550306817
"658454004945ec0012823d8c","OCC-2312SK17834163","Le Sud-Ouest","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Centre entre De Condé et De Montmorency","Entrepreneur sous contrat avec la Ville de Montréal","GASTIER M.P. INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00",,,"2024-01-20T00:11:30Z",-73.55859197726608,45.4849667794109
"658455fd4945ec0012823de4","OCC-2312GI17978842","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Autre","Bloomfield entre Ogilvy et Saint-Roch","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.62901206065237,45.5288059572955
"658459f72660db001357c059","OCC-2401PE03075777","Ville-Marie","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Bernadette entre René-Lévesque et De La Gauchetière",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55732144442968,45.51321156237712
"65845e972660db001357c190","OCC-2312SJ17850128","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","S-3 Infrastructure souterraine majeure - Massifs et conduits","Ontario entre De Bullion et Hôtel-de-Ville","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.56625748834072,45.51304555552754
"6584524a4945ec0012823cfe","OCC-2312TM17861332","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation sans excavation","Saint-Hubert entre De Maisonneuve et Providence","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56058391447603,45.51628994170528
"6584528f2660db001357be1a","OCC-2312TE17836682","Ville-Marie","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-05-31T19:59:59Z","Construction/rénovation sans excavation","Ontario entre Saint-Dominique et Berri","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56564759793623,45.51438433029076
"658452a24945ec0012823d20","OCC-2312NF17993312","Ville-Marie","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-03-29T19:59:59Z","Construction/rénovation sans excavation","Berri entre Sainte-Catherine et De Maisonneuve","Entreprise","Maçonnerie Rainville et Frères","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56038288502454,45.5148289142573
"6584585a4945ec0012823eab","OCC-2312ZT17835483","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Autre","Bélanger entre Viau et 40e","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.57884867214584,45.574819755159886
"658459a72660db001357c024","OCC-2312CA17847948","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Autre","Bruchési entre Fleury et Prieur","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.6504151572813,45.57582063812943
"658468a44945ec00128241ee","OCC-2312WH17881522","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","S-4 Déblocage de conduits souterrains","Sainte-Émilie entre Atwater et Sainte-Émilie","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.57742892216103,45.479917218726186
"658468aa2660db001357c2f4","OCC-2312FV17877180","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation avec excavation","Des Ormeaux entre Souligny et Hochelaga","Entreprise","Samcon Homa inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.51873100465988,45.60126129563897
"658467564945ec00128241a7","OCC-2312DM17872508","Outremont","Travaux","Permis émis","2021-12-31T19:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation avec excavation","Mont-Royal entre Claude-Champagne et Vincent-d'Indy","Entrepreneur sous contrat avec la Ville de Montréal","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.6111565780221,45.51033171767464
"658468d52660db001357c2fc","OCC-2312GB17876294","Outremont","Travaux","Permis émis","2023-02-12T19:00:00Z","2024-12-31T18:59:59Z","Autre","Willowdale entre Vincent-d'Indy et Stirling","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61519947984546,45.50899172752886
"658469404945ec001282424b","OCC-2312JE17877402","Outremont","Travaux","Permis émis","2021-12-30T19:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation sans excavation","Vincent-d'Indy entre Willowdale et Édouard-Montpetit","Entrepreneur sous contrat avec la Ville de Montréal","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61273947678595,45.51050983823384
"658469844945ec0012824277","OCC-2312CF17878074","Outremont","Travaux","Permis émis","2021-12-31T19:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation avec excavation","Vincent-d'Indy entre Édouard-Montpetit et Mont-Royal","Entrepreneur sous contrat avec la Ville de Montréal","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61193076343463,45.510147366055925
"65846f534945ec0012824451","OCC-2312YF17943990","Outremont","Travaux","Permis émis","2023-12-15T19:00:00Z","2024-01-31T18:59:59Z","Trottoirs - Construction","Marie-Stéphane entre Querbes et Champagneur","Entreprise","Consortium M.R Canada Ltée","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61554121780385,45.52436205090617
"65848e064945ec0012824787","OCC-2312OS18033272","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Autre","Connaught entre Sherbrooke et Portland","RTU (Réseau technique urbain) ou son sous-traitant
","Lanauco","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00",,,"2024-01-20T00:11:30Z",-73.64496717943653,45.45494535768962
"658493042660db001357c911","OCC-2401MR08551216","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Sherbrooke entre Northcliffe et Décarie","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.60825719353572,45.47468692708708
"658480264945ec0012824539","OCC-2312CY17936080","Ville-Marie","Travaux","Permis émis","2023-11-30T19:00:00Z","2024-01-31T18:59:59Z","Autre","Notre-Dame entre De Longueuil et Gauvin",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55995270918088,45.5004153740493
"658488de2660db001357c752","OCC-2312CB17959400","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2021-05-04T20:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation sans excavation","Édouard-Montpetit entre Vincent-d'Indy et Stirling","Entrepreneur sous contrat avec la Ville de Montréal","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61421980809362,45.50830990948612
"65848a124945ec001282471c","OCC-2312QJ18003385","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2023-12-21T19:00:00Z","2024-02-28T18:59:59Z","Construction/rénovation sans excavation","Pie-IX entre Pierre-De Coubertin et Sherbrooke","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55328835158892,45.55414148117752
"65848a352660db001357c7ac","OCC-2312TL17961903","Le Sud-Ouest","Travaux","Permis émis","2021-04-30T20:00:00Z","2024-02-29T18:59:59Z","Autre","Marc-Cantin entre Moulins et Marc-Cantin","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.54475737708914,45.478798464122775
"658497b34945ec0012824967","OCC-2401PL10088249","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-02-29T18:59:59Z","Entretien","Bonsecours entre Saint-Paul et Notre-Dame","Entreprise","Groupe Module Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55146157365185,45.509963125963104
